Entity,Code,Date,Grocery & Pharmacy Stores (%)
Argentina,ARG,"Mar 16, 2020",7
Argentina,ARG,"Mar 17, 2020",4.286
Argentina,ARG,"Mar 18, 2020",3.714
Argentina,ARG,"Mar 19, 2020",3.286
Argentina,ARG,"Mar 20, 2020",-3.857
Argentina,ARG,"Mar 21, 2020",-11.571
Argentina,ARG,"Mar 22, 2020",-22.714
Argentina,ARG,"Mar 23, 2020",-33
Argentina,ARG,"Mar 24, 2020",-40.571
Argentina,ARG,"Mar 25, 2020",-46.143
Argentina,ARG,"Mar 26, 2020",-54.286
Argentina,ARG,"Mar 27, 2020",-55.571
Argentina,ARG,"Mar 28, 2020",-55.429
Argentina,ARG,"Mar 29, 2020",-55.429
Argentina,ARG,"Mar 30, 2020",-53.571
Argentina,ARG,"Mar 31, 2020",-52.857
Argentina,ARG,"Apr 1, 2020",-52.286
Argentina,ARG,"Apr 2, 2020",-51.571
Argentina,ARG,"Apr 3, 2020",-50.429
Argentina,ARG,"Apr 4, 2020",-49.429
Argentina,ARG,"Apr 5, 2020",-48.429
Argentina,ARG,"Apr 6, 2020",-47
Argentina,ARG,"Apr 7, 2020",-42.857
Argentina,ARG,"Apr 8, 2020",-40.286
Argentina,ARG,"Apr 9, 2020",-37.857
Argentina,ARG,"Apr 10, 2020",-40.286
Argentina,ARG,"Apr 11, 2020",-39.286
Argentina,ARG,"Apr 12, 2020",-38.857
Argentina,ARG,"Apr 13, 2020",-38.714
Argentina,ARG,"Apr 14, 2020",-38.857
Argentina,ARG,"Apr 15, 2020",-39.286
Argentina,ARG,"Apr 16, 2020",-39.429
Argentina,ARG,"Apr 17, 2020",-35.286
Argentina,ARG,"Apr 18, 2020",-35.571
Argentina,ARG,"Apr 19, 2020",-35.857
Argentina,ARG,"Apr 20, 2020",-35.429
Argentina,ARG,"Apr 21, 2020",-35.857
Argentina,ARG,"Apr 22, 2020",-36.286
Argentina,ARG,"Apr 23, 2020",-36.857
Argentina,ARG,"Apr 24, 2020",-37.571
Argentina,ARG,"Apr 25, 2020",-38
Argentina,ARG,"Apr 26, 2020",-37.857
Argentina,ARG,"Apr 27, 2020",-38.286
Argentina,ARG,"Apr 28, 2020",-39.286
Argentina,ARG,"Apr 29, 2020",-38.286
Argentina,ARG,"Apr 30, 2020",-36.143
Argentina,ARG,"May 1, 2020",-41.429
Argentina,ARG,"May 2, 2020",-39.571
Argentina,ARG,"May 3, 2020",-39
Argentina,ARG,"May 4, 2020",-37.857
Argentina,ARG,"May 5, 2020",-36
Argentina,ARG,"May 6, 2020",-35.714
Argentina,ARG,"May 7, 2020",-36.143
Argentina,ARG,"May 8, 2020",-28.571
Argentina,ARG,"May 9, 2020",-27.714
Argentina,ARG,"May 10, 2020",-26.714
Argentina,ARG,"May 11, 2020",-25.571
Argentina,ARG,"May 12, 2020",-24.571
Argentina,ARG,"May 13, 2020",-24.143
Argentina,ARG,"May 14, 2020",-24.143
Argentina,ARG,"May 15, 2020",-24.143
Argentina,ARG,"May 16, 2020",-24
Argentina,ARG,"May 17, 2020",-23.857
Argentina,ARG,"May 18, 2020",-23.857
Argentina,ARG,"May 19, 2020",-24
Argentina,ARG,"May 20, 2020",-24.286
Argentina,ARG,"May 21, 2020",-24.857
Argentina,ARG,"May 22, 2020",-25.429
Argentina,ARG,"May 23, 2020",-25
Argentina,ARG,"May 24, 2020",-24.286
Argentina,ARG,"May 25, 2020",-28.429
Argentina,ARG,"May 26, 2020",-28.429
Argentina,ARG,"May 27, 2020",-28.143
Argentina,ARG,"May 28, 2020",-27.571
Argentina,ARG,"May 29, 2020",-27
Argentina,ARG,"May 30, 2020",-27.429
Argentina,ARG,"May 31, 2020",-28
Argentina,ARG,"Jun 1, 2020",-23.857
Argentina,ARG,"Jun 2, 2020",-23.571
Argentina,ARG,"Jun 3, 2020",-23.429
Argentina,ARG,"Jun 4, 2020",-23.143
Argentina,ARG,"Jun 5, 2020",-22.857
Argentina,ARG,"Jun 6, 2020",-21.857
Argentina,ARG,"Jun 7, 2020",-21
Argentina,ARG,"Jun 8, 2020",-20
Argentina,ARG,"Jun 9, 2020",-19.429
Argentina,ARG,"Jun 10, 2020",-18.429
Argentina,ARG,"Jun 11, 2020",-17.571
Argentina,ARG,"Jun 12, 2020",-16.857
Argentina,ARG,"Jun 13, 2020",-16.571
Argentina,ARG,"Jun 14, 2020",-16
Argentina,ARG,"Jun 15, 2020",-19.286
Argentina,ARG,"Jun 16, 2020",-18.571
Argentina,ARG,"Jun 17, 2020",-18.857
Argentina,ARG,"Jun 18, 2020",-19.143
Argentina,ARG,"Jun 19, 2020",-18.571
Argentina,ARG,"Jun 20, 2020",-17.714
Argentina,ARG,"Jun 21, 2020",-18.286
Argentina,ARG,"Jun 22, 2020",-16.143
Argentina,ARG,"Jun 23, 2020",-17.571
Argentina,ARG,"Jun 24, 2020",-18.286
Argentina,ARG,"Jun 25, 2020",-18.714
Argentina,ARG,"Jun 26, 2020",-19.714
Argentina,ARG,"Jun 27, 2020",-20.857
Argentina,ARG,"Jun 28, 2020",-20.857
Argentina,ARG,"Jun 29, 2020",-20.286
Argentina,ARG,"Jun 30, 2020",-20.571
Argentina,ARG,"Jul 1, 2020",-20.429
Argentina,ARG,"Jul 2, 2020",-20.286
Argentina,ARG,"Jul 3, 2020",-20.143
Argentina,ARG,"Jul 4, 2020",-20.143
Argentina,ARG,"Jul 5, 2020",-19.857
Argentina,ARG,"Jul 6, 2020",-19.571
Argentina,ARG,"Jul 7, 2020",-18.571
Argentina,ARG,"Jul 8, 2020",-16.571
Argentina,ARG,"Jul 9, 2020",-19.143
Argentina,ARG,"Jul 10, 2020",-20.571
Argentina,ARG,"Jul 11, 2020",-20.571
Argentina,ARG,"Jul 12, 2020",-21
Argentina,ARG,"Jul 13, 2020",-20.571
Argentina,ARG,"Jul 14, 2020",-20.429
Argentina,ARG,"Jul 15, 2020",-21.571
Argentina,ARG,"Jul 16, 2020",-18.857
Argentina,ARG,"Jul 17, 2020",-16.857
Argentina,ARG,"Jul 18, 2020",-16.571
Argentina,ARG,"Jul 19, 2020",-15.571
Argentina,ARG,"Jul 20, 2020",-15.286
Argentina,ARG,"Jul 21, 2020",-16
Argentina,ARG,"Jul 22, 2020",-17
Argentina,ARG,"Jul 23, 2020",-18
Argentina,ARG,"Jul 24, 2020",-19
Argentina,ARG,"Jul 25, 2020",-19.286
Argentina,ARG,"Jul 26, 2020",-19.714
Argentina,ARG,"Jul 27, 2020",-20.429
Argentina,ARG,"Jul 28, 2020",-20
Argentina,ARG,"Jul 29, 2020",-19.429
Argentina,ARG,"Jul 30, 2020",-18.571
Argentina,ARG,"Jul 31, 2020",-18.143
Argentina,ARG,"Aug 1, 2020",-17.714
Argentina,ARG,"Aug 2, 2020",-17.143
Argentina,ARG,"Aug 3, 2020",-16.857
Argentina,ARG,"Aug 4, 2020",-16.429
Argentina,ARG,"Aug 5, 2020",-15.857
Argentina,ARG,"Aug 6, 2020",-15.571
Argentina,ARG,"Aug 7, 2020",-15.714
Argentina,ARG,"Aug 8, 2020",-15.571
Argentina,ARG,"Aug 9, 2020",-15.857
Argentina,ARG,"Aug 10, 2020",-15.429
Argentina,ARG,"Aug 11, 2020",-15.143
Argentina,ARG,"Aug 12, 2020",-15.143
Argentina,ARG,"Aug 13, 2020",-14.571
Argentina,ARG,"Aug 14, 2020",-13.714
Argentina,ARG,"Aug 15, 2020",-12.429
Argentina,ARG,"Aug 16, 2020",-11.143
Argentina,ARG,"Aug 17, 2020",-14.714
Aruba,ABW,"Feb 17, 2020",-2.333
Aruba,ABW,"Feb 18, 2020",-3
Aruba,ABW,"Feb 19, 2020",-4
Aruba,ABW,"Feb 20, 2020",-3.5
Aruba,ABW,"Feb 21, 2020",-1.714
Aruba,ABW,"Feb 22, 2020",-0.714
Aruba,ABW,"Feb 23, 2020",-1.571
Aruba,ABW,"Feb 24, 2020",-5.714
Aruba,ABW,"Feb 25, 2020",-4.571
Aruba,ABW,"Feb 26, 2020",-3.571
Aruba,ABW,"Feb 27, 2020",-3.143
Aruba,ABW,"Feb 28, 2020",-3.571
Aruba,ABW,"Feb 29, 2020",-3.143
Aruba,ABW,"Mar 1, 2020",-0.143
Aruba,ABW,"Mar 2, 2020",5
Aruba,ABW,"Mar 3, 2020",4.857
Aruba,ABW,"Mar 4, 2020",5.429
Aruba,ABW,"Mar 5, 2020",5.286
Aruba,ABW,"Mar 6, 2020",5.143
Aruba,ABW,"Mar 7, 2020",4.429
Aruba,ABW,"Mar 8, 2020",3.571
Aruba,ABW,"Mar 9, 2020",3.143
Aruba,ABW,"Mar 10, 2020",2.714
Aruba,ABW,"Mar 11, 2020",2.143
Aruba,ABW,"Mar 12, 2020",2.429
Aruba,ABW,"Mar 13, 2020",7.429
Aruba,ABW,"Mar 14, 2020",8.429
Aruba,ABW,"Mar 15, 2020",6.571
Aruba,ABW,"Mar 16, 2020",6.286
Aruba,ABW,"Mar 17, 2020",7.571
Aruba,ABW,"Mar 18, 2020",-0.714
Aruba,ABW,"Mar 19, 2020",-1.857
Aruba,ABW,"Mar 20, 2020",-8.571
Aruba,ABW,"Mar 21, 2020",-13.429
Aruba,ABW,"Mar 22, 2020",-16.714
Aruba,ABW,"Mar 23, 2020",-19.571
Aruba,ABW,"Mar 24, 2020",-23.714
Aruba,ABW,"Mar 25, 2020",-18.143
Aruba,ABW,"Mar 26, 2020",-19.571
Aruba,ABW,"Mar 27, 2020",-19
Aruba,ABW,"Mar 28, 2020",-16.714
Aruba,ABW,"Mar 29, 2020",-21
Aruba,ABW,"Mar 30, 2020",-24.429
Aruba,ABW,"Mar 31, 2020",-26.857
Aruba,ABW,"Apr 1, 2020",-29.143
Aruba,ABW,"Apr 2, 2020",-32.143
Aruba,ABW,"Apr 3, 2020",-36.143
Aruba,ABW,"Apr 4, 2020",-40.286
Aruba,ABW,"Apr 5, 2020",-38
Aruba,ABW,"Apr 6, 2020",-36.286
Aruba,ABW,"Apr 7, 2020",-35
Aruba,ABW,"Apr 8, 2020",-32.857
Aruba,ABW,"Apr 9, 2020",-29.286
Aruba,ABW,"Apr 10, 2020",-38.571
Aruba,ABW,"Apr 11, 2020",-36.571
Aruba,ABW,"Apr 12, 2020",-42.571
Aruba,ABW,"Apr 13, 2020",-51
Aruba,ABW,"Apr 14, 2020",-49.714
Aruba,ABW,"Apr 15, 2020",-50.857
Aruba,ABW,"Apr 16, 2020",-53.714
Aruba,ABW,"Apr 17, 2020",-43.857
Aruba,ABW,"Apr 18, 2020",-46
Aruba,ABW,"Apr 19, 2020",-40.714
Aruba,ABW,"Apr 20, 2020",-32.286
Aruba,ABW,"Apr 21, 2020",-34.571
Aruba,ABW,"Apr 22, 2020",-34.857
Aruba,ABW,"Apr 23, 2020",-34.571
Aruba,ABW,"Apr 24, 2020",-33.429
Aruba,ABW,"Apr 25, 2020",-31.429
Aruba,ABW,"Apr 26, 2020",-27.714
Aruba,ABW,"Apr 27, 2020",-35
Aruba,ABW,"Apr 28, 2020",-31.857
Aruba,ABW,"Apr 29, 2020",-29.857
Aruba,ABW,"Apr 30, 2020",-26
Aruba,ABW,"May 1, 2020",-34.571
Aruba,ABW,"May 2, 2020",-32.857
Aruba,ABW,"May 3, 2020",-33.429
Aruba,ABW,"May 4, 2020",-23.857
Aruba,ABW,"May 5, 2020",-24.143
Aruba,ABW,"May 6, 2020",-24
Aruba,ABW,"May 7, 2020",-26
Aruba,ABW,"May 8, 2020",-15.857
Aruba,ABW,"May 9, 2020",-14.714
Aruba,ABW,"May 10, 2020",-13.714
Aruba,ABW,"May 11, 2020",-14.857
Aruba,ABW,"May 12, 2020",-15.571
Aruba,ABW,"May 13, 2020",-16.429
Aruba,ABW,"May 14, 2020",-17.286
Aruba,ABW,"May 15, 2020",-18.429
Aruba,ABW,"May 16, 2020",-20.714
Aruba,ABW,"May 17, 2020",-20.857
Aruba,ABW,"May 18, 2020",-20.429
Aruba,ABW,"May 19, 2020",-20.143
Aruba,ABW,"May 20, 2020",-17
Aruba,ABW,"May 21, 2020",-24.286
Aruba,ABW,"May 22, 2020",-20.857
Aruba,ABW,"May 23, 2020",-18.714
Aruba,ABW,"May 24, 2020",-17.571
Aruba,ABW,"May 25, 2020",-16.143
Aruba,ABW,"May 26, 2020",-15.143
Aruba,ABW,"May 27, 2020",-16.714
Aruba,ABW,"May 28, 2020",-7.429
Aruba,ABW,"May 29, 2020",-8
Aruba,ABW,"May 30, 2020",-6.857
Aruba,ABW,"May 31, 2020",-5.286
Aruba,ABW,"Jun 1, 2020",-4.857
Aruba,ABW,"Jun 2, 2020",-4.286
Aruba,ABW,"Jun 3, 2020",-3.571
Aruba,ABW,"Jun 4, 2020",-3.571
Aruba,ABW,"Jun 5, 2020",-4.286
Aruba,ABW,"Jun 6, 2020",-4.857
Aruba,ABW,"Jun 7, 2020",-5.571
Aruba,ABW,"Jun 8, 2020",-5.714
Aruba,ABW,"Jun 9, 2020",-6.286
Aruba,ABW,"Jun 10, 2020",-7.143
Aruba,ABW,"Jun 11, 2020",-7.571
Aruba,ABW,"Jun 12, 2020",-7.857
Aruba,ABW,"Jun 13, 2020",-8.571
Aruba,ABW,"Jun 14, 2020",-8.857
Aruba,ABW,"Jun 15, 2020",-9.286
Aruba,ABW,"Jun 16, 2020",-9.286
Aruba,ABW,"Jun 17, 2020",-9.286
Aruba,ABW,"Jun 18, 2020",-9.429
Aruba,ABW,"Jun 19, 2020",-9
Aruba,ABW,"Jun 20, 2020",-7.714
Aruba,ABW,"Jun 21, 2020",-8.286
Aruba,ABW,"Jun 22, 2020",-8.714
Aruba,ABW,"Jun 23, 2020",-8.286
Aruba,ABW,"Jun 24, 2020",-7.714
Aruba,ABW,"Jun 25, 2020",-6.286
Aruba,ABW,"Jun 26, 2020",-5.571
Aruba,ABW,"Jun 27, 2020",-6.429
Aruba,ABW,"Jun 28, 2020",-4.857
Aruba,ABW,"Jun 29, 2020",-3.143
Aruba,ABW,"Jun 30, 2020",-2.143
Aruba,ABW,"Jul 1, 2020",-0.714
Aruba,ABW,"Jul 2, 2020",-0.714
Aruba,ABW,"Jul 3, 2020",-0.429
Aruba,ABW,"Jul 4, 2020",-0.143
Aruba,ABW,"Jul 5, 2020",-0.429
Aruba,ABW,"Jul 6, 2020",-0.429
Aruba,ABW,"Jul 7, 2020",-1.143
Aruba,ABW,"Jul 8, 2020",-2.286
Aruba,ABW,"Jul 9, 2020",-2.714
Aruba,ABW,"Jul 10, 2020",-4.143
Aruba,ABW,"Jul 11, 2020",-4.429
Aruba,ABW,"Jul 12, 2020",-5.571
Aruba,ABW,"Jul 13, 2020",-6.143
Aruba,ABW,"Jul 14, 2020",-6.429
Aruba,ABW,"Jul 15, 2020",-6.857
Aruba,ABW,"Jul 16, 2020",-7.714
Aruba,ABW,"Jul 17, 2020",-7.714
Aruba,ABW,"Jul 18, 2020",-8.429
Aruba,ABW,"Jul 19, 2020",-7.857
Aruba,ABW,"Jul 20, 2020",-7.857
Aruba,ABW,"Jul 21, 2020",-7.857
Aruba,ABW,"Jul 22, 2020",-7.571
Aruba,ABW,"Jul 23, 2020",-6.857
Aruba,ABW,"Jul 24, 2020",-5.714
Aruba,ABW,"Jul 25, 2020",-6
Aruba,ABW,"Jul 26, 2020",-5.857
Aruba,ABW,"Jul 27, 2020",-5.143
Aruba,ABW,"Jul 28, 2020",-4.429
Aruba,ABW,"Jul 29, 2020",-4.143
Aruba,ABW,"Jul 30, 2020",-4
Aruba,ABW,"Jul 31, 2020",-3.857
Aruba,ABW,"Aug 1, 2020",-1.714
Aruba,ABW,"Aug 2, 2020",-0.571
Aruba,ABW,"Aug 3, 2020",-0.429
Aruba,ABW,"Aug 4, 2020",0.143
Aruba,ABW,"Aug 5, 2020",1.143
Aruba,ABW,"Aug 6, 2020",1.571
Aruba,ABW,"Aug 7, 2020",0.429
Aruba,ABW,"Aug 8, 2020",-1.571
Aruba,ABW,"Aug 9, 2020",-3.714
Aruba,ABW,"Aug 10, 2020",-4.714
Aruba,ABW,"Aug 11, 2020",-6.143
Aruba,ABW,"Aug 12, 2020",-7.857
Aruba,ABW,"Aug 13, 2020",-9.143
Aruba,ABW,"Aug 14, 2020",-10
Aruba,ABW,"Aug 15, 2020",-10.143
Aruba,ABW,"Aug 16, 2020",-10.143
Aruba,ABW,"Aug 17, 2020",-10.714
Australia,AUS,"Feb 17, 2020",2.667
Australia,AUS,"Feb 18, 2020",1.5
Australia,AUS,"Feb 19, 2020",1
Australia,AUS,"Feb 20, 2020",1
Australia,AUS,"Feb 21, 2020",1.429
Australia,AUS,"Feb 22, 2020",1.571
Australia,AUS,"Feb 23, 2020",1.429
Australia,AUS,"Feb 24, 2020",1.571
Australia,AUS,"Feb 25, 2020",1.714
Australia,AUS,"Feb 26, 2020",1.857
Australia,AUS,"Feb 27, 2020",1.857
Australia,AUS,"Feb 28, 2020",2.143
Australia,AUS,"Feb 29, 2020",2.429
Australia,AUS,"Mar 1, 2020",2.857
Australia,AUS,"Mar 2, 2020",3.429
Australia,AUS,"Mar 3, 2020",4.571
Australia,AUS,"Mar 4, 2020",6.286
Australia,AUS,"Mar 5, 2020",7.429
Australia,AUS,"Mar 6, 2020",8.571
Australia,AUS,"Mar 7, 2020",9.429
Australia,AUS,"Mar 8, 2020",9.571
Australia,AUS,"Mar 9, 2020",9.286
Australia,AUS,"Mar 10, 2020",9.571
Australia,AUS,"Mar 11, 2020",9
Australia,AUS,"Mar 12, 2020",9.286
Australia,AUS,"Mar 13, 2020",9.714
Australia,AUS,"Mar 14, 2020",10.857
Australia,AUS,"Mar 15, 2020",13.143
Australia,AUS,"Mar 16, 2020",17.429
Australia,AUS,"Mar 17, 2020",21.143
Australia,AUS,"Mar 18, 2020",24.571
Australia,AUS,"Mar 19, 2020",26.571
Australia,AUS,"Mar 20, 2020",27
Australia,AUS,"Mar 21, 2020",25.714
Australia,AUS,"Mar 22, 2020",23.714
Australia,AUS,"Mar 23, 2020",21.429
Australia,AUS,"Mar 24, 2020",17
Australia,AUS,"Mar 25, 2020",12.714
Australia,AUS,"Mar 26, 2020",9.429
Australia,AUS,"Mar 27, 2020",6.857
Australia,AUS,"Mar 28, 2020",4
Australia,AUS,"Mar 29, 2020",-0.143
Australia,AUS,"Mar 30, 2020",-4.429
Australia,AUS,"Mar 31, 2020",-6.857
Australia,AUS,"Apr 1, 2020",-9
Australia,AUS,"Apr 2, 2020",-11.143
Australia,AUS,"Apr 3, 2020",-12.429
Australia,AUS,"Apr 4, 2020",-13.143
Australia,AUS,"Apr 5, 2020",-13
Australia,AUS,"Apr 6, 2020",-12.857
Australia,AUS,"Apr 7, 2020",-12.429
Australia,AUS,"Apr 8, 2020",-11.429
Australia,AUS,"Apr 9, 2020",-7.429
Australia,AUS,"Apr 10, 2020",-14.286
Australia,AUS,"Apr 11, 2020",-12.571
Australia,AUS,"Apr 12, 2020",-15.429
Australia,AUS,"Apr 13, 2020",-17
Australia,AUS,"Apr 14, 2020",-16.571
Australia,AUS,"Apr 15, 2020",-17.143
Australia,AUS,"Apr 16, 2020",-20.429
Australia,AUS,"Apr 17, 2020",-13.143
Australia,AUS,"Apr 18, 2020",-14.429
Australia,AUS,"Apr 19, 2020",-11.429
Australia,AUS,"Apr 20, 2020",-10.143
Australia,AUS,"Apr 21, 2020",-11
Australia,AUS,"Apr 22, 2020",-11.286
Australia,AUS,"Apr 23, 2020",-11.429
Australia,AUS,"Apr 24, 2020",-11.143
Australia,AUS,"Apr 25, 2020",-13.571
Australia,AUS,"Apr 26, 2020",-11.571
Australia,AUS,"Apr 27, 2020",-11
Australia,AUS,"Apr 28, 2020",-10.571
Australia,AUS,"Apr 29, 2020",-10.714
Australia,AUS,"Apr 30, 2020",-10.571
Australia,AUS,"May 1, 2020",-10.714
Australia,AUS,"May 2, 2020",-6.857
Australia,AUS,"May 3, 2020",-7.286
Australia,AUS,"May 4, 2020",-8.286
Australia,AUS,"May 5, 2020",-7.286
Australia,AUS,"May 6, 2020",-6.286
Australia,AUS,"May 7, 2020",-5.429
Australia,AUS,"May 8, 2020",-4.286
Australia,AUS,"May 9, 2020",-2.286
Australia,AUS,"May 10, 2020",-2
Australia,AUS,"May 11, 2020",-0.571
Australia,AUS,"May 12, 2020",-0.714
Australia,AUS,"May 13, 2020",-0.571
Australia,AUS,"May 14, 2020",-0.857
Australia,AUS,"May 15, 2020",-1.286
Australia,AUS,"May 16, 2020",-2.714
Australia,AUS,"May 17, 2020",-2.571
Australia,AUS,"May 18, 2020",-2.143
Australia,AUS,"May 19, 2020",-2
Australia,AUS,"May 20, 2020",-1.714
Australia,AUS,"May 21, 2020",-1.571
Australia,AUS,"May 22, 2020",-1.143
Australia,AUS,"May 23, 2020",-0.857
Australia,AUS,"May 24, 2020",-0.857
Australia,AUS,"May 25, 2020",-0.857
Australia,AUS,"May 26, 2020",-0.714
Australia,AUS,"May 27, 2020",-0.571
Australia,AUS,"May 28, 2020",-0.286
Australia,AUS,"May 29, 2020",-0.286
Australia,AUS,"May 30, 2020",-0.286
Australia,AUS,"May 31, 2020",0
Australia,AUS,"Jun 1, 2020",-0.143
Australia,AUS,"Jun 2, 2020",-0.143
Australia,AUS,"Jun 3, 2020",-0.143
Australia,AUS,"Jun 4, 2020",-0.143
Australia,AUS,"Jun 5, 2020",0
Australia,AUS,"Jun 6, 2020",-0.286
Australia,AUS,"Jun 7, 2020",-0.714
Australia,AUS,"Jun 8, 2020",-0.429
Australia,AUS,"Jun 9, 2020",-0.143
Australia,AUS,"Jun 10, 2020",-0.429
Australia,AUS,"Jun 11, 2020",-0.429
Australia,AUS,"Jun 12, 2020",-0.857
Australia,AUS,"Jun 13, 2020",-0.857
Australia,AUS,"Jun 14, 2020",-0.429
Australia,AUS,"Jun 15, 2020",-0.286
Australia,AUS,"Jun 16, 2020",-0.429
Australia,AUS,"Jun 17, 2020",-0.143
Australia,AUS,"Jun 18, 2020",-0.143
Australia,AUS,"Jun 19, 2020",0.143
Australia,AUS,"Jun 20, 2020",0.143
Australia,AUS,"Jun 21, 2020",0
Australia,AUS,"Jun 22, 2020",-0.143
Australia,AUS,"Jun 23, 2020",-0.143
Australia,AUS,"Jun 24, 2020",0.286
Australia,AUS,"Jun 25, 2020",0.571
Australia,AUS,"Jun 26, 2020",0.571
Australia,AUS,"Jun 27, 2020",0.571
Australia,AUS,"Jun 28, 2020",0.571
Australia,AUS,"Jun 29, 2020",0.857
Australia,AUS,"Jun 30, 2020",0.714
Australia,AUS,"Jul 1, 2020",0.286
Australia,AUS,"Jul 2, 2020",0
Australia,AUS,"Jul 3, 2020",-0.429
Australia,AUS,"Jul 4, 2020",-0.571
Australia,AUS,"Jul 5, 2020",-0.571
Australia,AUS,"Jul 6, 2020",-0.571
Australia,AUS,"Jul 7, 2020",0.143
Australia,AUS,"Jul 8, 2020",0.571
Australia,AUS,"Jul 9, 2020",0.571
Australia,AUS,"Jul 10, 2020",0.571
Australia,AUS,"Jul 11, 2020",0.143
Australia,AUS,"Jul 12, 2020",-0.143
Australia,AUS,"Jul 13, 2020",-0.286
Australia,AUS,"Jul 14, 2020",-1.286
Australia,AUS,"Jul 15, 2020",-1.571
Australia,AUS,"Jul 16, 2020",-1.714
Australia,AUS,"Jul 17, 2020",-1.571
Australia,AUS,"Jul 18, 2020",-1.286
Australia,AUS,"Jul 19, 2020",-1
Australia,AUS,"Jul 20, 2020",-1
Australia,AUS,"Jul 21, 2020",-1
Australia,AUS,"Jul 22, 2020",-1.429
Australia,AUS,"Jul 23, 2020",-1.857
Australia,AUS,"Jul 24, 2020",-2.143
Australia,AUS,"Jul 25, 2020",-2.571
Australia,AUS,"Jul 26, 2020",-3.286
Australia,AUS,"Jul 27, 2020",-3.857
Australia,AUS,"Jul 28, 2020",-4
Australia,AUS,"Jul 29, 2020",-4.143
Australia,AUS,"Jul 30, 2020",-3.857
Australia,AUS,"Jul 31, 2020",-3.714
Australia,AUS,"Aug 1, 2020",-3.571
Australia,AUS,"Aug 2, 2020",-2.429
Australia,AUS,"Aug 3, 2020",-2.286
Australia,AUS,"Aug 4, 2020",-2.429
Australia,AUS,"Aug 5, 2020",-2.714
Australia,AUS,"Aug 6, 2020",-3.429
Australia,AUS,"Aug 7, 2020",-4.571
Australia,AUS,"Aug 8, 2020",-5.286
Australia,AUS,"Aug 9, 2020",-7
Australia,AUS,"Aug 10, 2020",-7.571
Australia,AUS,"Aug 11, 2020",-8
Australia,AUS,"Aug 12, 2020",-8.286
Australia,AUS,"Aug 13, 2020",-8.286
Australia,AUS,"Aug 14, 2020",-8
Australia,AUS,"Aug 15, 2020",-7.857
Australia,AUS,"Aug 16, 2020",-7.571
Australia,AUS,"Aug 17, 2020",-7.429
Austria,AUT,"Feb 17, 2020",9
Austria,AUT,"Feb 18, 2020",8
Austria,AUT,"Feb 19, 2020",6.8
Austria,AUT,"Feb 20, 2020",5.833
Austria,AUT,"Feb 21, 2020",5.571
Austria,AUT,"Feb 22, 2020",5.857
Austria,AUT,"Feb 23, 2020",6.143
Austria,AUT,"Feb 24, 2020",6.857
Austria,AUT,"Feb 25, 2020",7.571
Austria,AUT,"Feb 26, 2020",8.714
Austria,AUT,"Feb 27, 2020",9.571
Austria,AUT,"Feb 28, 2020",10.286
Austria,AUT,"Feb 29, 2020",10.286
Austria,AUT,"Mar 1, 2020",8.143
Austria,AUT,"Mar 2, 2020",7.571
Austria,AUT,"Mar 3, 2020",6.714
Austria,AUT,"Mar 4, 2020",6
Austria,AUT,"Mar 5, 2020",5.429
Austria,AUT,"Mar 6, 2020",4.571
Austria,AUT,"Mar 7, 2020",4.143
Austria,AUT,"Mar 8, 2020",5
Austria,AUT,"Mar 9, 2020",4.714
Austria,AUT,"Mar 10, 2020",5.571
Austria,AUT,"Mar 11, 2020",7.286
Austria,AUT,"Mar 12, 2020",10.286
Austria,AUT,"Mar 13, 2020",16.429
Austria,AUT,"Mar 14, 2020",15.429
Austria,AUT,"Mar 15, 2020",8.857
Austria,AUT,"Mar 16, 2020",6.286
Austria,AUT,"Mar 17, 2020",0.286
Austria,AUT,"Mar 18, 2020",-6.429
Austria,AUT,"Mar 19, 2020",-14
Austria,AUT,"Mar 20, 2020",-24.571
Austria,AUT,"Mar 21, 2020",-29.143
Austria,AUT,"Mar 22, 2020",-34.429
Austria,AUT,"Mar 23, 2020",-36.857
Austria,AUT,"Mar 24, 2020",-36.857
Austria,AUT,"Mar 25, 2020",-37.429
Austria,AUT,"Mar 26, 2020",-37.714
Austria,AUT,"Mar 27, 2020",-37.429
Austria,AUT,"Mar 28, 2020",-36.286
Austria,AUT,"Mar 29, 2020",-35.571
Austria,AUT,"Mar 30, 2020",-35.571
Austria,AUT,"Mar 31, 2020",-34.429
Austria,AUT,"Apr 1, 2020",-33.857
Austria,AUT,"Apr 2, 2020",-33.571
Austria,AUT,"Apr 3, 2020",-33.429
Austria,AUT,"Apr 4, 2020",-33.286
Austria,AUT,"Apr 5, 2020",-32
Austria,AUT,"Apr 6, 2020",-31.286
Austria,AUT,"Apr 7, 2020",-31.286
Austria,AUT,"Apr 8, 2020",-30
Austria,AUT,"Apr 9, 2020",-28
Austria,AUT,"Apr 10, 2020",-26.714
Austria,AUT,"Apr 11, 2020",-26.286
Austria,AUT,"Apr 12, 2020",-26.143
Austria,AUT,"Apr 13, 2020",-35.857
Austria,AUT,"Apr 14, 2020",-34.714
Austria,AUT,"Apr 15, 2020",-34.571
Austria,AUT,"Apr 16, 2020",-35
Austria,AUT,"Apr 17, 2020",-35
Austria,AUT,"Apr 18, 2020",-34.143
Austria,AUT,"Apr 19, 2020",-34
Austria,AUT,"Apr 20, 2020",-24
Austria,AUT,"Apr 21, 2020",-24.714
